ID,Publish Date,Title,Author ID,Comment Count,Primary Tickers,Secondary Tickers,Image URL
4214007,2024-10-28T11:24:36-04:00,Marriott reaches a milestone of 500 properties in the Caribbean and Latin America region,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1679264003/image_1679264003.jpg
4184833,2024-10-21T11:50:49-04:00,MGM and Marriott plan to convert the Delano property to the W Hotels brand,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2157828514/image_2157828514.jpg
4158159,2024-10-14T07:42:10-04:00,Some hotel workers in Boston and Seattle joined the national labor strike,954720,1,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1339034376/image_1339034376.jpg
4157350,2024-10-09T13:16:22-04:00,"Marriott, Starwood to boost data security as part of FTC settlement",54434154,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4157217,2024-10-09T07:44:37-04:00,Sony Music settles lawsuit with Marriott over the misuse of songs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/957150326/image_957150326.jpg
4156962,2024-10-08T08:23:02-04:00,Marriott plans to take its City Express brand to the U.S. and Canada,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4155043,2024-10-01T11:05:07-04:00,Watch these stocks as union pushes pick up,954720,36,,tag,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/174626837/image_174626837.jpg
4152464,2024-09-24T06:46:58-04:00,Marriott International brings the Luxury Collection brand to Macau,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/498115733/image_498115733.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4214007,2024-10-28T11:24:36-04:00,Marriott reaches a milestone of 500 properties in the Caribbean and Latin America region,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1679264003/image_1679264003.jpg
4184833,2024-10-21T11:50:49-04:00,MGM and Marriott plan to convert the Delano property to the W Hotels brand,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2157828514/image_2157828514.jpg
4158159,2024-10-14T07:42:10-04:00,Some hotel workers in Boston and Seattle joined the national labor strike,954720,1,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1339034376/image_1339034376.jpg
4157350,2024-10-09T13:16:22-04:00,"Marriott, Starwood to boost data security as part of FTC settlement",54434154,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4157217,2024-10-09T07:44:37-04:00,Sony Music settles lawsuit with Marriott over the misuse of songs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/957150326/image_957150326.jpg
4156962,2024-10-08T08:23:02-04:00,Marriott plans to take its City Express brand to the U.S. and Canada,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4155043,2024-10-01T11:05:07-04:00,Watch these stocks as union pushes pick up,954720,36,,tag,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/174626837/image_174626837.jpg
4152464,2024-09-24T06:46:58-04:00,Marriott International brings the Luxury Collection brand to Macau,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/498115733/image_498115733.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
